game_id,name,genres,developer,publisher,release_date,tags
311560,Assassin’s Creed® Rogue,"Action, Adventure","Ubisoft Sofia, Ubisoft Kiev",Ubisoft,"9 Mar, 2015","Open World, Assassin, Action, Parkour, Stealth, Third Person, Adventure, Historical, Singleplayer, Cinematic, Pirates, Atmospheric, Story Rich, Action-Adventure, Quick-Time Events, Puzzle, Co-op, Simulation, Naval, Linear"
359870,FINAL FANTASY X/X-2 HD Remaster,RPG,Square Enix,Square Enix,"12 May, 2016","JRPG, Turn-Based Combat, Story Rich, RPG, Great Soundtrack, Fantasy, Singleplayer, Classic, Adventure, Turn-Based, Romance, Atmospheric, Female Protagonist, Anime, Linear, Action, Remake, Open World, Puzzle, Sci-fi"
21690,Resident Evil 5,"Action, Adventure",Capcom,Capcom,"15 Sep, 2009","Co-op, Action, Zombies, Co-op Campaign, Third-Person Shooter, Online Co-Op, Horror, Multiplayer, Adventure, Third Person, Survival Horror, Shooter, Local Co-Op, Singleplayer, Female Protagonist, Quick-Time Events, Survival, Gore, Split Screen, Atmospheric"
42120,Lead and Gold: Gangs of the Wild West,Action,Fatshark,Fatshark,"8 Apr, 2010","Western, Action, PvP, Multiplayer, Third-Person Shooter, Team-Based, Co-op, Shooter, Class-Based, Third Person, Funny, Indie, 3D, Atmospheric, Singleplayer, Competitive, Anime, Replay Value, Nudity"
329050,Devil May Cry 4 Special Edition,Action,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd. ","23 Jun, 2015","Action, Hack and Slash, Character Action Game, Great Soundtrack, Singleplayer, Spectacle fighter, Third Person, Stylized, Difficult, Classic, Story Rich, Anime, Adventure, Atmospheric, Beat 'em up, Replay Value, Female Protagonist, Controller, Remake, Demons"
351710,Hyperdimension Neptunia Re;Birth2: Sisters Generation,"RPG, Strategy","Idea Factory, Compile Heart, Felistella","Idea Factory, Idea Factory International","29 May, 2015","Anime, JRPG, Female Protagonist, RPG, Cute, Turn-Based, Strategy, Comedy, Singleplayer, Funny, Turn-Based Combat, Great Soundtrack, Story Rich, Visual Novel, Adventure, Nudity, Multiple Endings, Fantasy, Memes, Action"
322330,Don't Starve Together,"Экшены, Приключенческие игры, Инди, Ролевые игры, Симуляторы, Стратегии",Klei Entertainment,Klei Entertainment,21 апр. 2016 г.,"Survival, Open World Survival Craft, Multiplayer, Co-op, Open World, Adventure, Crafting, Online Co-Op, Sandbox, Difficult, Indie, 2D, Atmospheric, Funny, Survival Horror, Strategy, Horror, Singleplayer, Action, Rogue-like"
372360,Tales of Symphonia,RPG,BANDAI NAMCO Entertainment Inc.,BANDAI NAMCO Entertainment,"1 Feb, 2016","JRPG, RPG, Anime, Story Rich, Fantasy, Action RPG, Adventure, Great Soundtrack, Classic, Singleplayer, Action, Local Co-Op, Open World, Replay Value, Co-op, Local Multiplayer, Atmospheric, Epic, Cute, Choices Matter"
381210,Dead by Daylight,Action,Behaviour Interactive Inc.,Behaviour Interactive Inc.,"14 Jun, 2016","Horror, Multiplayer, Survival Horror, Online Co-Op, Co-op, Survival, Gore, Team-Based, Blood, Stealth, Third Person, Violent, First-Person, Psychological Horror, Action, Atmospheric, Strategy, Comedy, Mature, Difficult"
351970,Tales of Zestiria,RPG,BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment,"19 Oct, 2015","JRPG, Anime, RPG, Fantasy, Story Rich, Open World, Action RPG, Adventure, Great Soundtrack, Singleplayer, Action, Co-op, Multiplayer, Action-Adventure, Local Co-Op, Atmospheric, Cute, Hack and Slash, Third Person, Character Customization"
291550,Brawlhalla,"Action, Indie, Free To Play",Blue Mammoth Games,Ubisoft,"17 Oct, 2017","Free to Play, Multiplayer, Fighting, 2D Fighter, 2D Platformer, Casual, Local Multiplayer, Co-op, Controller, Platformer, Action, Online Co-Op, Local Co-Op, Fantasy, 4 Player Local, Family Friendly, e-sports, Cartoony, Singleplayer, Indie"
391720,Layers of Fear (2016),"Adventure, Indie",Bloober Team SA,Bloober Team SA,"15 Feb, 2016","Horror, Psychological Horror, Atmospheric, Walking Simulator, First-Person, Singleplayer, Story Rich, Indie, Adventure, Multiplayer, Psychedelic, Dark, Puzzle, Exploration, Great Soundtrack, Mystery, Lovecraftian, Surreal, Survival Horror, Short"
392160,X4: Foundations,"Action, Simulation, Strategy",Egosoft,Egosoft,"30 Nov, 2018","Space Sim, Simulation, Sandbox, Economy, Space, Flight, Capitalism, Trading, Exploration, Base-Building, Grand Strategy, Open World, Strategy, 3D, First-Person, Singleplayer, Procedural Generation, Management, Building, Immersive"
225540,Just Cause™ 3,"Action, Adventure",Avalanche Studios,Square Enix,"30 Nov, 2015","Open World, Action, Destruction, Third-Person Shooter, Multiplayer, Singleplayer, Shooter, Adventure, Sandbox, Third Person, Exploration, Physics, Funny, Atmospheric, Co-op, Parkour, Comedy, Great Soundtrack, Moddable, RPG"
365450,Hacknet,"Indie, Simulation",Team Fractal Alligator,Fellow Traveller,"12 Aug, 2015","Hacking, Simulation, Programming, Typing, Singleplayer, Story Rich, Great Soundtrack, Choices Matter, Crime, Atmospheric, Cyberpunk, Detective, Logic, 2D, Education, Adventure, Difficult, Dystopian , Sci-fi, Indie"
405900,Disgaea PC,RPG,"Nippon Ichi Software, Inc.","NIS America, Inc.","24 Feb, 2016","Strategy RPG, JRPG, Anime, Turn-Based, RPG, Comedy, Turn-Based Strategy, Turn-Based Tactics, Tactical RPG, Funny, Tactical, Strategy, Singleplayer, Great Soundtrack, Replay Value, Demons, Pixel Graphics, 2D, Story Rich, Cute"
409850,Criminal Girls: Invite Only,"RPG, Strategy","Nippon Ichi Software, Inc.","NIS America, Inc.","11 Jan, 2017","Sexual Content, Anime, RPG, Nudity, JRPG, Strategy, Mature, Cute, 2D, Dungeon Crawler, Memes, Hentai, Illuminati, Violent, Singleplayer, Adventure, Visual Novel, Psychological Horror, Female Protagonist"
409870,Phantom Brave PC,RPG,"Nippon Ichi Software, Inc.","NIS America, Inc.","25 Jul, 2016","RPG, JRPG, Strategy RPG, Anime, Pixel Graphics, Tactical RPG, Turn-Based, Singleplayer, Female Protagonist, Turn-Based Tactics, Great Soundtrack, Strategy, Fantasy, Story Rich"
413150,Stardew Valley,"Indie, RPG, Simulation",ConcernedApe,ConcernedApe,"26 Feb, 2016","Farming Sim, Pixel Graphics, Multiplayer, Life Sim, RPG, Relaxing, Agriculture, Simulation, Crafting, Sandbox, Indie, Building, Singleplayer, Casual, Open World, 2D, Dating Sim, Cute, Great Soundtrack, Fishing"
413410,Danganronpa: Trigger Happy Havoc,Adventure,"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd.","18 Feb, 2016","Anime, Visual Novel, Mystery, Detective, Story Rich, Great Soundtrack, Singleplayer, Psychological Horror, Adventure, Horror, Dark Comedy, Dark Humor, Puzzle, Point & Click, Funny, Comedy, Exploration, Survival, Action, Memes"
413420,Danganronpa 2: Goodbye Despair,Adventure,"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd.","18 Apr, 2016","Anime, Detective, Visual Novel, Mystery, Story Rich, Great Soundtrack, Singleplayer, Psychological Horror, Adventure, Dark Comedy, Puzzle, Horror, Atmospheric, Dark, Comedy, Mature, Memes, Funny, Dating Sim, Walking Simulator"
280790,Creativerse,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation",Playful Corp.,Playful Corp.,"8 May, 2017","Exploration, Sandbox, Voxel, Building, Crafting, Survival, Adventure, Open World Survival Craft, First-Person, Fantasy, Indie, Multiplayer, Family Friendly, Singleplayer, Online Co-Op, RPG, Action-Adventure, Open World, Third Person, Co-op"
414530,Skyforge,"Massively Multiplayer, RPG",Innova Co SARL,Innova Co SARL,"13 Apr, 2017","Free to Play, Massively Multiplayer, RPG, MMORPG, Open World, Character Customization, Action, Multiplayer, Adventure, Sci-fi, Hack and Slash, Co-op, Action RPG, Online Co-Op, Controller, Survival, Singleplayer, Dungeon Crawler, Battle Royale, Nudity"
414700,Outlast 2,"Action, Adventure, Indie",Red Barrels,Red Barrels,"24 Apr, 2017","Horror, Psychological Horror, Survival Horror, First-Person, Gore, Singleplayer, Dark, Atmospheric, Violent, Mature, Survival, Action, Nudity, Sexual Content, Adventure, Story Rich, Multiplayer, Parkour, Indie, FPS"
415480,Hyperdevotion Noire: Goddess Black Heart (Neptunia),"RPG, Strategy","Idea Factory, Compile Heart, Sting",Idea Factory International,"26 Apr, 2016","Anime, RPG, Strategy, JRPG, Female Protagonist, Cute, Singleplayer, Strategy RPG, Nudity, Visual Novel, Memes, Turn-Based Tactics, Turn-Based, Sexual Content, Tactical RPG, Funny, Comedy, Mature"
416130,Written in the Sky,"Action, Adventure, Indie, Simulation",Unwonted Studios,,"9 Nov, 2015","Nudity, Visual Novel, Anime, Sexual Content, Free to Play, Indie, Female Protagonist, Adventure, Short, Mature, Simulation, Romance, Action, Hentai, Singleplayer, Cute, LGBTQ+, Funny"
287290,Resident Evil Revelations 2,"Action, Adventure","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","24 Feb, 2015","Zombies, Horror, Multiplayer, Survival Horror, Action, Co-op, Adventure, Third-Person Shooter, Survival, Female Protagonist, Singleplayer, Local Co-Op, Third Person, Gore, Episodic, Atmospheric, Online Co-Op, Story Rich, Shooter, Action RPG"
418460,Rising Storm 2: Vietnam,"Action, Massively Multiplayer, Simulation, Strategy","Antimatter Games, Tripwire Interactive",Tripwire Interactive,"30 May, 2017","FPS, Wargame, Military, Massively Multiplayer, Cold War, Immersive Sim, War, PvP, Historical, First-Person, Horror, Gore, Team-Based, Vehicular Combat, Action, Realistic, Simulation, Multiplayer, Tactical, Atmospheric"
424030,War of Rights,"Action, Indie, Massively Multiplayer, Simulation, Strategy, Early Access",Campfire Games,Campfire Games,"3 Dec, 2018","Historical, War, Multiplayer, Realistic, Action, Simulation, Military, FPS, Strategy, First-Person, Shooter, Early Access, Massively Multiplayer, Indie, Violent, America, Singleplayer, Gore, Tactical, Mature"
339340,Resident Evil 0,"Action, Adventure","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","19 Jan, 2016","Horror, Zombies, Survival Horror, Adventure, Classic, Action, Singleplayer, Remake, Third Person, Atmospheric, Survival, Female Protagonist, Puzzle, Difficult, Story Rich, Gore, Third-Person Shooter, Multiplayer, Great Soundtrack, Shooter"
429300,Sepia Tears,"Casual, Indie, Simulation, Free To Play",Scarlet String Studios,Scarlet String Studios,"8 Jan, 2016","Visual Novel, Romance, Emotional, Anime, Snow, Dating Sim, Memes, Cute, Story Rich, Text-Based, Hand-drawn, Funny, Narration, Comedy, Modern, Mystery, Atmospheric, Drama, Supernatural, Simulation"
431960,Wallpaper Engine,"Casual, Indie, Animation & Modeling, Design & Illustration, Photo Editing, Utilities",Wallpaper Engine Team,Wallpaper Engine Team,"16 Nov, 2018","Mature, Utilities, Anime, Software, Design & Illustration, Animation & Modeling, First-Person, NSFW, Indie, Memes, Cute, Action, Singleplayer, Funny, Early Access, Photo Editing, Sandbox, Horror, Gaming, Game Development"
438100,VRChat,"Adventure, Casual, Massively Multiplayer, Simulation, Sports, Free To Play, Early Access",VRChat Inc.,VRChat Inc.,"1 Feb, 2017","VR, Free to Play, Multiplayer, Anime, Memes, Funny, Massively Multiplayer, First-Person, Open World, Early Access, Simulation, Casual, Adventure, MMORPG, Comedy, Sandbox, Dating Sim, Survival Horror, Action, Atmospheric"
438490,GOD EATER 2 Rage Burst,"Action, RPG","BANDAI NAMCO Studio, SHIFT, QLOC",BANDAI NAMCO Entertainment,"29 Aug, 2016","Anime, Action, Character Customization, RPG, Hunting, Co-op, Hack and Slash, JRPG, Multiplayer, Singleplayer, Great Soundtrack, Post-apocalyptic, Third Person, Story Rich, Online Co-Op, Atmospheric, Female Protagonist, Open World, Nudity, Mature"
439350,Kritika:REBOOT,"Action, Free To Play, Massively Multiplayer, RPG","ALLM Co., Ltd.","ALLM Co., Ltd.","11 Nov, 2019","Free to Play, Massively Multiplayer, Anime, RPG, Action, MMORPG, Nudity, Sexual Content, Hack and Slash, Open World, Multiplayer, Character Customization, Beat 'em up, Action RPG, Controller, Mature, PvP"
374320,DARK SOULS™ III,Action,"FromSoftware, Inc.","FromSoftware, Inc., Bandai Namco Entertainment","11 Apr, 2016","Souls-like, Dark Fantasy, Difficult, RPG, Atmospheric, Lore-Rich, Third Person, Exploration, Story Rich, Action RPG, Co-op, Great Soundtrack, Adventure, Action, Multiplayer, PvP, Open World, Singleplayer, Character Customization, Replay Value"
444090,Paladins®,"Action, Adventure, Massively Multiplayer, Strategy, Free To Play",Evil Mojo Games,Hi-Rez Studios,"8 May, 2018","Hero Shooter, Free to Play, Multiplayer, FPS, Shooter, Action, Team-Based, First-Person, PvP, MOBA, Online Co-Op, Fantasy, Controller, Strategy, Co-op, Character Customization, Massively Multiplayer, Colorful, Adventure, Funny"
447530,VA-11 Hall-A: Cyberpunk Bartender Action,"Adventure, Indie, Simulation",Sukeban Games,"Ysbryd Games, PLAYISM","21 Jun, 2016","Cyberpunk, Visual Novel, Pixel Graphics, Story Rich, Female Protagonist, Dystopian , LGBTQ+, Choices Matter, Point & Click, Casual, Simulation, Anime, Memes, Transhumanism, 2D, Life Sim, Adventure, Funny, Cute, Sci-fi"
275850,No Man's Sky,"Action, Adventure",Hello Games,Hello Games,"12 Aug, 2016","Open World, Open World Survival Craft, Space, Exploration, Sci-fi, Survival, Procedural Generation, Adventure, First-Person, Multiplayer, Sandbox, Singleplayer, Atmospheric, Crafting, Space Sim, Indie, Action, Simulation, FPS, VR"
454650,DRAGON BALL XENOVERSE 2,"Action, Adventure, Casual, Massively Multiplayer","QLOC, DIMPS",Bandai Namco Entertainment,"27 Oct, 2016","Anime, Fighting, Character Customization, Action, Multiplayer, Adventure, Massively Multiplayer, Co-op, RPG, Online Co-Op, Singleplayer, Open World, Third Person, Story Rich, MMORPG, Beat 'em up, Moddable, Great Soundtrack, Casual, Dragons"
457140,Oxygen Not Included,"Indie, Simulation",Klei Entertainment,Klei Entertainment,"30 Jul, 2019","Colony Sim, Base-Building, Survival, Resource Management, Building, Singleplayer, Management, 2D, Simulation, Sandbox, Strategy, Space, Indie, Sci-fi, Difficult, Exploration, Open World, Multiplayer, Adventure, Space Sim"
457590,Luna Online: Reborn,"Adventure, Casual, Massively Multiplayer, RPG",Funtime,Subagames,"17 Oct, 2017","RPG, Massively Multiplayer, Adventure, Casual, MMORPG, Anime, Free to Play"
458730,Conception II: Children of the Seven Stars,RPG,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","15 Aug, 2016","RPG, Anime, JRPG, Dating Sim, Dungeon Crawler, Nudity, Cute, Visual Novel, Singleplayer, Sexual Content, Story Rich, Turn-Based, Romance, Action"
460120,Megadimension Neptunia VII,"RPG, Strategy","Idea Factory, Compile Heart",Idea Factory International,"5 Jul, 2016","Anime, JRPG, Female Protagonist, Cute, RPG, Turn-Based, Strategy, Great Soundtrack, Story Rich, Nudity, Singleplayer, Visual Novel, Funny, Memes, Comedy, Turn-Based Combat, Sexual Content, Fantasy, Action, Third Person"
460790,Bayonetta,"Action, Adventure",PlatinumGames,SEGA,"11 Apr, 2017","Action, Female Protagonist, Hack and Slash, Sexual Content, Nudity, Singleplayer, Spectacle fighter, Mature, Great Soundtrack, Character Action Game, Adventure, Fast-Paced, Third Person, Fantasy, Beat 'em up, Comedy, Gore, Classic, Anime, Atmospheric"
292030,The Witcher 3: Wild Hunt,RPG,CD PROJEKT RED,CD PROJEKT RED,"18 May, 2015","Open World, RPG, Story Rich, Atmospheric, Mature, Fantasy, Adventure, Singleplayer, Nudity, Choices Matter, Great Soundtrack, Third Person, Medieval, Action, Multiple Endings, Action RPG, Dark Fantasy, Magic, Dark, Sandbox"
524580,Fairy Fencer F Advent Dark Force,"Adventure, RPG","IDEA FACTORY, COMPILE HEART",Idea Factory International,"14 Feb, 2017","Anime, JRPG, RPG, Adventure, Turn-Based Combat, Singleplayer, Story Rich, Nudity, Cute, Visual Novel, Funny, Fantasy, Turn-Based, Sexual Content, Great Soundtrack, Dating Sim, Action"
525480,.hack//G.U. Last Recode,RPG,CyberConnect2,Bandai Namco Entertainment,"3 Nov, 2017","RPG, JRPG, Anime, Singleplayer, Story Rich, Action RPG, Great Soundtrack, Action, Fantasy, Classic, Hack and Slash, Adventure, Open World, Remake, Sci-fi, Romance"
526870,Satisfactory,"Adventure, Indie, Simulation, Strategy",Coffee Stain Studios,Coffee Stain Publishing,"10 Sep, 2024","Base-Building, Automation, Open World, Multiplayer, Crafting, Co-op, Building, Resource Management, Sandbox, Exploration, Adventure, Open World Survival Craft, Survival, First-Person, Simulation, Strategy, Sci-fi, Singleplayer, Early Access, Indie"
532770,Time Leap Paradise SUPER LIVE!,"Casual, Free To Play",Frontwing,Frontwing USA,"15 Dec, 2016","Anime, Casual, Cute, Rhythm, Character Customization, Female Protagonist, 3D, Singleplayer, Funny, Dating Sim, Story Rich, Visual Novel, Free to Play, Music, Benchmark, Sexual Content, Memes, Idler, Great Soundtrack, Nudity"
418370,Resident Evil 7 Biohazard,"Action, Adventure","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","23 Jan, 2017","Horror, Survival Horror, First-Person, Singleplayer, Gore, Atmospheric, Zombies, VR, Psychological Horror, Action, Violent, Survival, Puzzle, Story Rich, Adventure, Multiplayer, FPS, Exploration, Shooter, Classic"
480490,Prey,"Action, Adventure",Arkane Studios,Bethesda Softworks,"4 May, 2017","Sci-fi, Immersive Sim, Space, Singleplayer, Horror, Atmospheric, FPS, First-Person, Story Rich, Exploration, Action, Aliens, Survival Horror, Futuristic, Stealth, Psychological Horror, Adventure, Open World, RPG, Great Soundtrack"
392110,ENDLESS™ Space 2,Strategy,AMPLITUDE Studios,SEGA,"18 May, 2017","Strategy, Space, Sci-fi, 4X, Turn-Based Strategy, Multiplayer, Turn-Based, Grand Strategy, Great Soundtrack, Singleplayer, Action, Open World, War, Atmospheric, Co-op, Moddable, Sandbox, RPG, Indie, RTS"
489520,Minion Masters,"Action, Adventure, Indie, RPG, Strategy, Free To Play",BetaDwarf,BetaDwarf,"24 May, 2019","PvE, Trading Card Game, Stylized, Turn-Based Tactics, Free to Play, Multiplayer, Card Battler, PvP, Tactical RPG, Strategy, Deckbuilding, Card Game, Real Time Tactics, Online Co-Op, Colorful, Fantasy, RTS, Co-op, Tower Defense, Singleplayer"
552990,World of Warships,"Action, Massively Multiplayer, Simulation, Strategy, Free To Play",Wargaming Group Limited,Wargaming Group Limited,"15 Nov, 2017","Free to Play, Naval Combat, Action, Co-op, Tactical, Online Co-Op, Multiplayer, Naval, PvP, World War II, War, Military, Team-Based, Massively Multiplayer, PvE, Simulation, Historical, Shooter, Realistic, Third-Person Shooter"
